"Date","SP500","MSFT"
2019-06-04,2803.27001953125,116.154777526855
2019-06-05,2826.14990234375,118.672920227051
2019-06-06,2843.48999023438,120.549713134766
2019-06-07,2873.34008789062,123.926078796387
2019-06-10,2886.72998046875,125.057792663574
2019-06-11,2885.71997070312,124.586242675781
2019-06-12,2879.84008789062,124.01097869873
2019-06-13,2891.63989257812,124.793746948242
2019-06-14,2886.97998046875,124.916374206543
2019-06-17,2889.669921875,125.293647766113
2019-06-18,2917.75,127.472160339355
2019-06-19,2926.4599609375,127.972053527832
2019-06-20,2954.17993164062,129.160415649414
2019-06-21,2950.4599609375,129.179260253906
2019-06-24,2945.35009765625,129.94319152832
2019-06-25,2917.3798828125,125.840614318848
2019-06-26,2913.78002929688,126.312149047852
2019-06-27,2924.919921875,126.519638061523
2019-06-28,2941.76000976562,126.340507507324
2019-07-01,2964.330078125,127.962661743164
2019-07-02,2973.01000976562,128.811447143555
2019-07-03,2995.82006835938,129.641418457031
2019-07-05,2990.40991210938,129.264129638672
2019-07-08,2975.94995117188,129.169830322266
2019-07-09,2979.6298828125,128.698287963867
2019-07-10,2993.07006835938,130.009170532227
2019-07-11,2999.90991210938,130.527938842773
2019-07-12,3013.77001953125,130.999496459961
2019-07-15,3014.30004882812,130.999496459961
2019-07-16,3004.0400390625,129.28303527832
2019-07-17,2984.419921875,128.519073486328
2019-07-18,2995.11010742188,128.660522460938
2019-07-19,2976.61010742188,128.849197387695
2019-07-22,2985.03002929688,130.556182861328
2019-07-23,3005.46997070312,131.367294311523
2019-07-24,3019.56005859375,132.715972900391
2019-07-25,3003.669921875,132.21614074707
2019-07-26,3025.86010742188,133.300689697266
2019-07-29,3020.96997070312,133.008361816406
2019-07-30,3013.17993164062,132.367004394531
2019-07-31,2980.3798828125,128.519073486328
2019-08-01,2953.56005859375,130.207290649414
2019-08-02,2932.05004882812,129.113235473633
2019-08-05,2844.73999023438,124.690078735352
2019-08-06,2881.77001953125,127.028968811035
2019-08-07,2883.97998046875,127.585342407227
